lemma,tag
ეხმარება,V;ARGNO3S;ARGAC2S;IND;PRF
ეხმარება,V;ARGNO1P;ARGAC2S;IND;PRF
ეხმარება,V;ARGNO3P;ARGAC2S;IND;PRF
ეხმარება,V;ARGNO1S;ARGAC3S;IND;PRF
ეხმარება,V;ARGNO2S;ARGAC3S;IND;PRF
ეხმარება,V;ARGNO3S;ARGAC3S;IND;PRF
ეხმარება,V;ARGNO1P;ARGAC3S;IND;PRF
ეხმარება,V;ARGNO2P;ARGAC3S;IND;PRF
ეხმარება,V;ARGNO3P;ARGAC3S;IND;PRF
ეხმარება,V;ARGNO2S;ARGAC1P;IND;PRF
ეხმარება,V;ARGNO3S;ARGAC1P;IND;PRF
ეხმარება,V;ARGNO2P;ARGAC1P;IND;PRF
ეხმარება,V;ARGNO3P;ARGAC1P;IND;PRF
ეხმარება,V;ARGNO1S;ARGAC2P;IND;PRF
ეხმარება,V;ARGNO3S;ARGAC2P;IND;PRF
ეხმარება,V;ARGNO1P;ARGAC2P;IND;PRF
ეხმარება,V;ARGNO3P;ARGAC2P;IND;PRF
ეხმარება,V;ARGNO1S;ARGAC3P;IND;PRF
ეხმარება,V;ARGNO2S;ARGAC3P;IND;PRF
ეხმარება,V;ARGNO3S;ARGAC3P;IND;PRF
ეხმარება,V;ARGNO1P;ARGAC3P;IND;PRF
ეხმარება,V;ARGNO2P;ARGAC3P;IND;PRF
ეხმარება,V;ARGNO3P;ARGAC3P;IND;PRF
ეხმარება,V;ARGNO2S;ARGAC1S;IND;PST;PRF
ეხმარება,V;ARGNO3S;ARGAC1S;IND;PST;PRF
ეხმარება,V;ARGNO2P;ARGAC1S;IND;PST;PRF
ეხმარება,V;ARGNO3P;ARGAC1S;IND;PST;PRF
ეხმარება,V;ARGNO1S;ARGAC2S;IND;PST;PRF
ეხმარება,V;ARGNO3S;ARGAC2S;IND;PST;PRF
ეხმარება,V;ARGNO1P;ARGAC2S;IND;PST;PRF
ეხმარება,V;ARGNO3P;ARGAC2S;IND;PST;PRF
ეხმარება,V;ARGNO1S;ARGAC3S;IND;PST;PRF
ეხმარება,V;ARGNO2S;ARGAC3S;IND;PST;PRF
ეხმარება,V;ARGNO3S;ARGAC3S;IND;PST;PRF
ეხმარება,V;ARGNO1P;ARGAC3S;IND;PST;PRF
ეხმარება,V;ARGNO2P;ARGAC3S;IND;PST;PRF
ეხმარება,V;ARGNO3P;ARGAC3S;IND;PST;PRF
ეხმარება,V;ARGNO2S;ARGAC1P;IND;PST;PRF
ეხმარება,V;ARGNO3S;ARGAC1P;IND;PST;PRF
ეხმარება,V;ARGNO2P;ARGAC1P;IND;PST;PRF
ეხმარება,V;ARGNO3P;ARGAC1P;IND;PST;PRF
ეხმარება,V;ARGNO1S;ARGAC2P;IND;PST;PRF
ეხმარება,V;ARGNO3S;ARGAC2P;IND;PST;PRF
ეხმარება,V;ARGNO1P;ARGAC2P;IND;PST;PRF
ეხმარება,V;ARGNO3P;ARGAC2P;IND;PST;PRF
ეხმარება,V;ARGNO1S;ARGAC3P;IND;PST;PRF
ეხმარება,V;ARGNO2S;ARGAC3P;IND;PST;PRF
ეხმარება,V;ARGNO3S;ARGAC3P;IND;PST;PRF
ეხმარება,V;ARGNO1P;ARGAC3P;IND;PST;PRF
ეხმარება,V;ARGNO2P;ARGAC3P;IND;PST;PRF
ეხმარება,V;ARGNO3P;ARGAC3P;IND;PST;PRF
ეხმარება,V;ARGNO2S;ARGAC1S;SBJV;PRF
ეხმარება,V;ARGNO3S;ARGAC1S;SBJV;PRF
ეხმარება,V;ARGNO2P;ARGAC1S;SBJV;PRF
ეხმარება,V;ARGNO3P;ARGAC1S;SBJV;PRF
ეხმარება,V;ARGNO1S;ARGAC2S;SBJV;PRF
ეხმარება,V;ARGNO3S;ARGAC2S;SBJV;PRF
ეხმარება,V;ARGNO1P;ARGAC2S;SBJV;PRF
ეხმარება,V;ARGNO3P;ARGAC2S;SBJV;PRF
ეხმარება,V;ARGNO1S;ARGAC3S;SBJV;PRF
ეხმარება,V;ARGNO2S;ARGAC3S;SBJV;PRF
ეხმარება,V;ARGNO3S;ARGAC3S;SBJV;PRF
ეხმარება,V;ARGNO1P;ARGAC3S;SBJV;PRF
ეხმარება,V;ARGNO2P;ARGAC3S;SBJV;PRF
ეხმარება,V;ARGNO3P;ARGAC3S;SBJV;PRF
ეხმარება,V;ARGNO2S;ARGAC1P;SBJV;PRF
ეხმარება,V;ARGNO3S;ARGAC1P;SBJV;PRF
ეხმარება,V;ARGNO2P;ARGAC1P;SBJV;PRF
ეხმარება,V;ARGNO3P;ARGAC1P;SBJV;PRF
ეხმარება,V;ARGNO1S;ARGAC2P;SBJV;PRF
ეხმარება,V;ARGNO3S;ARGAC2P;SBJV;PRF
ეხმარება,V;ARGNO1P;ARGAC2P;SBJV;PRF
ეხმარება,V;ARGNO3P;ARGAC2P;SBJV;PRF
ეხმარება,V;ARGNO1S;ARGAC3P;SBJV;PRF
ეხმარება,V;ARGNO2S;ARGAC3P;SBJV;PRF
ეხმარება,V;ARGNO3S;ARGAC3P;SBJV;PRF
ეხმარება,V;ARGNO1P;ARGAC3P;SBJV;PRF
ეხმარება,V;ARGNO2P;ARGAC3P;SBJV;PRF
ეხმარება,V;ARGNO3P;ARGAC3P;SBJV;PRF
ეხმარება,V;V.MSDR;PRF
ემალება,V;ARGNO2S;ARGAC1S;IND;PRS
ემალება,V;ARGNO3S;ARGAC1S;IND;PRS
ემალება,V;ARGNO2P;ARGAC1S;IND;PRS
ემალება,V;ARGNO3P;ARGAC1S;IND;PRS
ემალება,V;ARGNO1S;ARGAC2S;IND;PRS
ემალება,V;ARGNO3S;ARGAC2S;IND;PRS
ემალება,V;ARGNO1P;ARGAC2S;IND;PRS
ემალება,V;ARGNO3P;ARGAC2S;IND;PRS
ემალება,V;ARGNO1S;ARGAC3S;IND;PRS
ემალება,V;ARGNO2S;ARGAC3S;IND;PRS
ემალება,V;ARGNO3S;ARGAC3S;IND;PRS
ემალება,V;ARGNO1P;ARGAC3S;IND;PRS
ემალება,V;ARGNO2P;ARGAC3S;IND;PRS
ემალება,V;ARGNO3P;ARGAC3S;IND;PRS
ემალება,V;ARGNO2S;ARGAC1P;IND;PRS
ემალება,V;ARGNO3S;ARGAC1P;IND;PRS
ემალება,V;ARGNO2P;ARGAC1P;IND;PRS
ემალება,V;ARGNO3P;ARGAC1P;IND;PRS
ემალება,V;ARGNO1S;ARGAC2P;IND;PRS
ემალება,V;ARGNO3S;ARGAC2P;IND;PRS
ემალება,V;ARGNO1P;ARGAC2P;IND;PRS
ემალება,V;ARGNO3P;ARGAC2P;IND;PRS
ემალება,V;ARGNO1S;ARGAC3P;IND;PRS
ემალება,V;ARGNO2S;ARGAC3P;IND;PRS
ემალება,V;ARGNO3S;ARGAC3P;IND;PRS
ემალება,V;ARGNO1P;ARGAC3P;IND;PRS
ემალება,V;ARGNO2P;ARGAC3P;IND;PRS
ემალება,V;ARGNO3P;ARGAC3P;IND;PRS
ემალება,V;ARGNO2S;ARGAC1S;IND;IPFV
ემალება,V;ARGNO3S;ARGAC1S;IND;IPFV
ემალება,V;ARGNO2P;ARGAC1S;IND;IPFV
ემალება,V;ARGNO3P;ARGAC1S;IND;IPFV
ემალება,V;ARGNO1S;ARGAC2S;IND;IPFV
ემალება,V;ARGNO3S;ARGAC2S;IND;IPFV
ემალება,V;ARGNO1P;ARGAC2S;IND;IPFV
ემალება,V;ARGNO3P;ARGAC2S;IND;IPFV
ემალება,V;ARGNO1S;ARGAC3S;IND;IPFV
ემალება,V;ARGNO2S;ARGAC3S;IND;IPFV
ემალება,V;ARGNO3S;ARGAC3S;IND;IPFV
ემალება,V;ARGNO1P;ARGAC3S;IND;IPFV
ემალება,V;ARGNO2P;ARGAC3S;IND;IPFV
ემალება,V;ARGNO3P;ARGAC3S;IND;IPFV
ემალება,V;ARGNO2S;ARGAC1P;IND;IPFV
ემალება,V;ARGNO3S;ARGAC1P;IND;IPFV
ემალება,V;ARGNO2P;ARGAC1P;IND;IPFV
ემალება,V;ARGNO3P;ARGAC1P;IND;IPFV
ემალება,V;ARGNO1S;ARGAC2P;IND;IPFV
ემალება,V;ARGNO3S;ARGAC2P;IND;IPFV
ემალება,V;ARGNO1P;ARGAC2P;IND;IPFV
ემალება,V;ARGNO3P;ARGAC2P;IND;IPFV
ემალება,V;ARGNO1S;ARGAC3P;IND;IPFV
ემალება,V;ARGNO2S;ARGAC3P;IND;IPFV
ემალება,V;ARGNO3S;ARGAC3P;IND;IPFV
ემალება,V;ARGNO1P;ARGAC3P;IND;IPFV
ემალება,V;ARGNO2P;ARGAC3P;IND;IPFV
ემალება,V;ARGNO3P;ARGAC3P;IND;IPFV
ემალება,V;ARGNO2S;ARGAC1S;SBJV;PRS
ემალება,V;ARGNO3S;ARGAC1S;SBJV;PRS
ემალება,V;ARGNO2P;ARGAC1S;SBJV;PRS
ემალება,V;ARGNO3P;ARGAC1S;SBJV;PRS
ემალება,V;ARGNO1S;ARGAC2S;SBJV;PRS
ემალება,V;ARGNO3S;ARGAC2S;SBJV;PRS
ემალება,V;ARGNO1P;ARGAC2S;SBJV;PRS
ემალება,V;ARGNO3P;ARGAC2S;SBJV;PRS
ემალება,V;ARGNO1S;ARGAC3S;SBJV;PRS
ემალება,V;ARGNO2S;ARGAC3S;SBJV;PRS
ემალება,V;ARGNO3S;ARGAC3S;SBJV;PRS
ემალება,V;ARGNO1P;ARGAC3S;SBJV;PRS
ემალება,V;ARGNO2P;ARGAC3S;SBJV;PRS
ემალება,V;ARGNO3P;ARGAC3S;SBJV;PRS
ემალება,V;ARGNO2S;ARGAC1P;SBJV;PRS
ემალება,V;ARGNO3S;ARGAC1P;SBJV;PRS
ემალება,V;ARGNO2P;ARGAC1P;SBJV;PRS
ემალება,V;ARGNO3P;ARGAC1P;SBJV;PRS
ემალება,V;ARGNO1S;ARGAC2P;SBJV;PRS
ემალება,V;ARGNO3S;ARGAC2P;SBJV;PRS
ემალება,V;ARGNO1P;ARGAC2P;SBJV;PRS
ემალება,V;ARGNO3P;ARGAC2P;SBJV;PRS
ემალება,V;ARGNO1S;ARGAC3P;SBJV;PRS
ემალება,V;ARGNO2S;ARGAC3P;SBJV;PRS
ემალება,V;ARGNO3S;ARGAC3P;SBJV;PRS
ემალება,V;ARGNO1P;ARGAC3P;SBJV;PRS
ემალება,V;ARGNO2P;ARGAC3P;SBJV;PRS
ემალება,V;ARGNO3P;ARGAC3P;SBJV;PRS
ემალება,V;ARGNO2S;ARGAC1S;IND;FUT
ემალება,V;ARGNO3S;ARGAC1S;IND;FUT
ემალება,V;ARGNO2P;ARGAC1S;IND;FUT
ემალება,V;ARGNO3P;ARGAC1S;IND;FUT
ემალება,V;ARGNO1S;ARGAC2S;IND;FUT
ემალება,V;ARGNO3S;ARGAC2S;IND;FUT
ემალება,V;ARGNO1P;ARGAC2S;IND;FUT
ემალება,V;ARGNO3P;ARGAC2S;IND;FUT
ემალება,V;ARGNO1S;ARGAC3S;IND;FUT
ემალება,V;ARGNO2S;ARGAC3S;IND;FUT
ემალება,V;ARGNO3S;ARGAC3S;IND;FUT
ემალება,V;ARGNO1P;ARGAC3S;IND;FUT
ემალება,V;ARGNO2P;ARGAC3S;IND;FUT
ემალება,V;ARGNO3P;ARGAC3S;IND;FUT
ემალება,V;ARGNO2S;ARGAC1P;IND;FUT
ემალება,V;ARGNO3S;ARGAC1P;IND;FUT
ემალება,V;ARGNO2P;ARGAC1P;IND;FUT
ემალება,V;ARGNO3P;ARGAC1P;IND;FUT
ემალება,V;ARGNO1S;ARGAC2P;IND;FUT
ემალება,V;ARGNO3S;ARGAC2P;IND;FUT
ემალება,V;ARGNO1P;ARGAC2P;IND;FUT
ემალება,V;ARGNO3P;ARGAC2P;IND;FUT
ემალება,V;ARGNO1S;ARGAC3P;IND;FUT
ემალება,V;ARGNO2S;ARGAC3P;IND;FUT
ემალება,V;ARGNO3S;ARGAC3P;IND;FUT
ემალება,V;ARGNO1P;ARGAC3P;IND;FUT
ემალება,V;ARGNO2P;ARGAC3P;IND;FUT
ემალება,V;ARGNO3P;ARGAC3P;IND;FUT
ემალება,V;ARGNO2S;ARGAC1S;COND
ემალება,V;ARGNO3S;ARGAC1S;COND
ემალება,V;ARGNO2P;ARGAC1S;COND
ემალება,V;ARGNO3P;ARGAC1S;COND
ემალება,V;ARGNO1S;ARGAC2S;COND
ემალება,V;ARGNO3S;ARGAC2S;COND
ემალება,V;ARGNO1P;ARGAC2S;COND
ემალება,V;ARGNO3P;ARGAC2S;COND
ემალება,V;ARGNO1S;ARGAC3S;COND
ემალება,V;ARGNO2S;ARGAC3S;COND
ემალება,V;ARGNO3S;ARGAC3S;COND
ემალება,V;ARGNO1P;ARGAC3S;COND
ემალება,V;ARGNO2P;ARGAC3S;COND
ემალება,V;ARGNO3P;ARGAC3S;COND
ემალება,V;ARGNO2S;ARGAC1P;COND
ემალება,V;ARGNO3S;ARGAC1P;COND
ემალება,V;ARGNO2P;ARGAC1P;COND
ემალება,V;ARGNO3P;ARGAC1P;COND
ემალება,V;ARGNO1S;ARGAC2P;COND
ემალება,V;ARGNO3S;ARGAC2P;COND
ემალება,V;ARGNO1P;ARGAC2P;COND
ემალება,V;ARGNO3P;ARGAC2P;COND
ემალება,V;ARGNO1S;ARGAC3P;COND
ემალება,V;ARGNO2S;ARGAC3P;COND
ემალება,V;ARGNO3S;ARGAC3P;COND
ემალება,V;ARGNO1P;ARGAC3P;COND
ემალება,V;ARGNO2P;ARGAC3P;COND
ემალება,V;ARGNO3P;ARGAC3P;COND
ემალება,V;ARGNO2S;ARGAC1S;SBJV;FUT
ემალება,V;ARGNO3S;ARGAC1S;SBJV;FUT
ემალება,V;ARGNO2P;ARGAC1S;SBJV;FUT
ემალება,V;ARGNO3P;ARGAC1S;SBJV;FUT
ემალება,V;ARGNO1S;ARGAC2S;SBJV;FUT
ემალება,V;ARGNO3S;ARGAC2S;SBJV;FUT
ემალება,V;ARGNO1P;ARGAC2S;SBJV;FUT
ემალება,V;ARGNO3P;ARGAC2S;SBJV;FUT
ემალება,V;ARGNO1S;ARGAC3S;SBJV;FUT
ემალება,V;ARGNO2S;ARGAC3S;SBJV;FUT
ემალება,V;ARGNO3S;ARGAC3S;SBJV;FUT
ემალება,V;ARGNO1P;ARGAC3S;SBJV;FUT
ემალება,V;ARGNO2P;ARGAC3S;SBJV;FUT
ემალება,V;ARGNO3P;ARGAC3S;SBJV;FUT
ემალება,V;ARGNO2S;ARGAC1P;SBJV;FUT
ემალება,V;ARGNO3S;ARGAC1P;SBJV;FUT
ემალება,V;ARGNO2P;ARGAC1P;SBJV;FUT
ემალება,V;ARGNO3P;ARGAC1P;SBJV;FUT
ემალება,V;ARGNO1S;ARGAC2P;SBJV;FUT
ემალება,V;ARGNO3S;ARGAC2P;SBJV;FUT
ემალება,V;ARGNO1P;ARGAC2P;SBJV;FUT
ემალება,V;ARGNO3P;ARGAC2P;SBJV;FUT
ემალება,V;ARGNO1S;ARGAC3P;SBJV;FUT
ემალება,V;ARGNO2S;ARGAC3P;SBJV;FUT
ემალება,V;ARGNO3S;ARGAC3P;SBJV;FUT
ემალება,V;ARGNO1P;ARGAC3P;SBJV;FUT
ემალება,V;ARGNO2P;ARGAC3P;SBJV;FUT
ემალება,V;ARGNO3P;ARGAC3P;SBJV;FUT
ემალება,V;ARGNO2S;ARGAC1S;IND;PST;PFV
ემალება,V;ARGNO3S;ARGAC1S;IND;PST;PFV
ემალება,V;ARGNO2P;ARGAC1S;IND;PST;PFV
ემალება,V;ARGNO3P;ARGAC1S;IND;PST;PFV
ემალება,V;ARGNO1S;ARGAC2S;IND;PST;PFV
ემალება,V;ARGNO3S;ARGAC2S;IND;PST;PFV
ემალება,V;ARGNO1P;ARGAC2S;IND;PST;PFV
ემალება,V;ARGNO3P;ARGAC2S;IND;PST;PFV
ემალება,V;ARGNO1S;ARGAC3S;IND;PST;PFV
ემალება,V;ARGNO2S;ARGAC3S;IND;PST;PFV
ემალება,V;ARGNO3S;ARGAC3S;IND;PST;PFV
ემალება,V;ARGNO1P;ARGAC3S;IND;PST;PFV
ემალება,V;ARGNO2P;ARGAC3S;IND;PST;PFV
ემალება,V;ARGNO3P;ARGAC3S;IND;PST;PFV
ემალება,V;ARGNO2S;ARGAC1P;IND;PST;PFV
ემალება,V;ARGNO3S;ARGAC1P;IND;PST;PFV
ემალება,V;ARGNO2P;ARGAC1P;IND;PST;PFV
ემალება,V;ARGNO3P;ARGAC1P;IND;PST;PFV
ემალება,V;ARGNO1S;ARGAC2P;IND;PST;PFV
ემალება,V;ARGNO3S;ARGAC2P;IND;PST;PFV
ემალება,V;ARGNO1P;ARGAC2P;IND;PST;PFV
ემალება,V;ARGNO3P;ARGAC2P;IND;PST;PFV
ემალება,V;ARGNO1S;ARGAC3P;IND;PST;PFV
ემალება,V;ARGNO2S;ARGAC3P;IND;PST;PFV
ემალება,V;ARGNO3S;ARGAC3P;IND;PST;PFV
ემალება,V;ARGNO1P;ARGAC3P;IND;PST;PFV
ემალება,V;ARGNO2P;ARGAC3P;IND;PST;PFV
ემალება,V;ARGNO3P;ARGAC3P;IND;PST;PFV
ემალება,V;ARGNO2P;ARGAC1S;IMP
ემალება,V;ARGNO2S;ARGAC1S;IMP
ემალება,V;ARGNO2P;ARGAC3S;IMP
ემალება,V;ARGNO2S;ARGAC3S;IMP
ემალება,V;ARGNO2P;ARGAC1P;IMP
ემალება,V;ARGNO2S;ARGAC1P;IMP
ემალება,V;ARGNO2P;ARGAC3P;IMP
ემალება,V;ARGNO2S;ARGAC3P;IMP
ემალება,V;ARGNO2S;ARGAC1S;OPT
ემალება,V;ARGNO3S;ARGAC1S;OPT
ემალება,V;ARGNO2P;ARGAC1S;OPT
ემალება,V;ARGNO3P;ARGAC1S;OPT
ემალება,V;ARGNO1S;ARGAC2S;OPT
ემალება,V;ARGNO3S;ARGAC2S;OPT
ემალება,V;ARGNO1P;ARGAC2S;OPT
ემალება,V;ARGNO3P;ARGAC2S;OPT
ემალება,V;ARGNO1S;ARGAC3S;OPT
ემალება,V;ARGNO2S;ARGAC3S;OPT
ემალება,V;ARGNO3S;ARGAC3S;OPT
ემალება,V;ARGNO1P;ARGAC3S;OPT
ემალება,V;ARGNO2P;ARGAC3S;OPT
ემალება,V;ARGNO3P;ARGAC3S;OPT
ემალება,V;ARGNO2S;ARGAC1P;OPT
ემალება,V;ARGNO3S;ARGAC1P;OPT
ემალება,V;ARGNO2P;ARGAC1P;OPT
ემალება,V;ARGNO3P;ARGAC1P;OPT
ემალება,V;ARGNO1S;ARGAC2P;OPT
ემალება,V;ARGNO3S;ARGAC2P;OPT
ემალება,V;ARGNO1P;ARGAC2P;OPT
ემალება,V;ARGNO3P;ARGAC2P;OPT
ემალება,V;ARGNO1S;ARGAC3P;OPT
ემალება,V;ARGNO2S;ARGAC3P;OPT
ემალება,V;ARGNO3S;ARGAC3P;OPT
ემალება,V;ARGNO1P;ARGAC3P;OPT
ემალება,V;ARGNO2P;ARGAC3P;OPT
ემალება,V;ARGNO3P;ARGAC3P;OPT
ემალება,V;ARGNO3S;ARGAC1S;IMP
ემალება,V;ARGNO3P;ARGAC1S;IMP
ემალება,V;ARGNO1P;ARGAC2S;IMP
ემალება,V;ARGNO3S;ARGAC2S;IMP
ემალება,V;ARGNO3P;ARGAC2S;IMP
ემალება,V;ARGNO1P;ARGAC3S;IMP
ემალება,V;ARGNO3S;ARGAC3S;IMP
ემალება,V;ARGNO3P;ARGAC3S;IMP
ემალება,V;ARGNO3S;ARGAC1P;IMP
ემალება,V;ARGNO3P;ARGAC1P;IMP
ემალება,V;ARGNO1P;ARGAC2P;IMP
ემალება,V;ARGNO3S;ARGAC2P;IMP
ემალება,V;ARGNO3P;ARGAC2P;IMP
ემალება,V;ARGNO1P;ARGAC3P;IMP
ემალება,V;ARGNO3S;ARGAC3P;IMP
ემალება,V;ARGNO3P;ARGAC3P;IMP
ემალება,V;ARGNO2S;ARGAC1S;IND;PRF
ემალება,V;ARGNO3S;ARGAC1S;IND;PRF
ემალება,V;ARGNO2P;ARGAC1S;IND;PRF
ემალება,V;ARGNO3P;ARGAC1S;IND;PRF
ემალება,V;ARGNO1S;ARGAC2S;IND;PRF
ემალება,V;ARGNO3S;ARGAC2S;IND;PRF
ემალება,V;ARGNO1P;ARGAC2S;IND;PRF
ემალება,V;ARGNO3P;ARGAC2S;IND;PRF
ემალება,V;ARGNO1S;ARGAC3S;IND;PRF
ემალება,V;ARGNO2S;ARGAC3S;IND;PRF
ემალება,V;ARGNO3S;ARGAC3S;IND;PRF
ემალება,V;ARGNO1P;ARGAC3S;IND;PRF
ემალება,V;ARGNO2P;ARGAC3S;IND;PRF
ემალება,V;ARGNO3P;ARGAC3S;IND;PRF
ემალება,V;ARGNO2S;ARGAC1P;IND;PRF
ემალება,V;ARGNO3S;ARGAC1P;IND;PRF
ემალება,V;ARGNO2P;ARGAC1P;IND;PRF
ემალება,V;ARGNO3P;ARGAC1P;IND;PRF
ემალება,V;ARGNO1S;ARGAC2P;IND;PRF
ემალება,V;ARGNO3S;ARGAC2P;IND;PRF
ემალება,V;ARGNO1P;ARGAC2P;IND;PRF
ემალება,V;ARGNO3P;ARGAC2P;IND;PRF
ემალება,V;ARGNO1S;ARGAC3P;IND;PRF
ემალება,V;ARGNO2S;ARGAC3P;IND;PRF
ემალება,V;ARGNO3S;ARGAC3P;IND;PRF
ემალება,V;ARGNO1P;ARGAC3P;IND;PRF
ემალება,V;ARGNO2P;ARGAC3P;IND;PRF
ემალება,V;ARGNO3P;ARGAC3P;IND;PRF
ემალება,V;ARGNO2S;ARGAC1S;IND;PST;PRF
ემალება,V;ARGNO3S;ARGAC1S;IND;PST;PRF
ემალება,V;ARGNO2P;ARGAC1S;IND;PST;PRF
ემალება,V;ARGNO3P;ARGAC1S;IND;PST;PRF
ემალება,V;ARGNO1S;ARGAC2S;IND;PST;PRF
ემალება,V;ARGNO3S;ARGAC2S;IND;PST;PRF
ემალება,V;ARGNO1P;ARGAC2S;IND;PST;PRF
ემალება,V;ARGNO3P;ARGAC2S;IND;PST;PRF
ემალება,V;ARGNO1S;ARGAC3S;IND;PST;PRF
ემალება,V;ARGNO2S;ARGAC3S;IND;PST;PRF
ემალება,V;ARGNO3S;ARGAC3S;IND;PST;PRF
ემალება,V;ARGNO1P;ARGAC3S;IND;PST;PRF
ემალება,V;ARGNO2P;ARGAC3S;IND;PST;PRF
ემალება,V;ARGNO3P;ARGAC3S;IND;PST;PRF
ემალება,V;ARGNO2S;ARGAC1P;IND;PST;PRF
ემალება,V;ARGNO3S;ARGAC1P;IND;PST;PRF
ემალება,V;ARGNO2P;ARGAC1P;IND;PST;PRF
ემალება,V;ARGNO3P;ARGAC1P;IND;PST;PRF
ემალება,V;ARGNO1S;ARGAC2P;IND;PST;PRF
ემალება,V;ARGNO3S;ARGAC2P;IND;PST;PRF
ემალება,V;ARGNO1P;ARGAC2P;IND;PST;PRF
ემალება,V;ARGNO3P;ARGAC2P;IND;PST;PRF
ემალება,V;ARGNO1S;ARGAC3P;IND;PST;PRF
ემალება,V;ARGNO2S;ARGAC3P;IND;PST;PRF
ემალება,V;ARGNO3S;ARGAC3P;IND;PST;PRF
ემალება,V;ARGNO1P;ARGAC3P;IND;PST;PRF
ემალება,V;ARGNO2P;ARGAC3P;IND;PST;PRF
ემალება,V;ARGNO3P;ARGAC3P;IND;PST;PRF
ემალება,V;ARGNO2S;ARGAC1S;SBJV;PRF
ემალება,V;ARGNO3S;ARGAC1S;SBJV;PRF
ემალება,V;ARGNO2P;ARGAC1S;SBJV;PRF
ემალება,V;ARGNO3P;ARGAC1S;SBJV;PRF
ემალება,V;ARGNO1S;ARGAC2S;SBJV;PRF
ემალება,V;ARGNO3S;ARGAC2S;SBJV;PRF
ემალება,V;ARGNO1P;ARGAC2S;SBJV;PRF
ემალება,V;ARGNO3P;ARGAC2S;SBJV;PRF
ემალება,V;ARGNO1S;ARGAC3S;SBJV;PRF
ემალება,V;ARGNO2S;ARGAC3S;SBJV;PRF
ემალება,V;ARGNO3S;ARGAC3S;SBJV;PRF
ემალება,V;ARGNO1P;ARGAC3S;SBJV;PRF
ემალება,V;ARGNO2P;ARGAC3S;SBJV;PRF
ემალება,V;ARGNO3P;ARGAC3S;SBJV;PRF
ემალება,V;ARGNO2S;ARGAC1P;SBJV;PRF
ემალება,V;ARGNO3S;ARGAC1P;SBJV;PRF
ემალება,V;ARGNO2P;ARGAC1P;SBJV;PRF
ემალება,V;ARGNO3P;ARGAC1P;SBJV;PRF
ემალება,V;ARGNO1S;ARGAC2P;SBJV;PRF
ემალება,V;ARGNO3S;ARGAC2P;SBJV;PRF
ემალება,V;ARGNO1P;ARGAC2P;SBJV;PRF
ემალება,V;ARGNO3P;ARGAC2P;SBJV;PRF
ემალება,V;ARGNO1S;ARGAC3P;SBJV;PRF
ემალება,V;ARGNO2S;ARGAC3P;SBJV;PRF
ემალება,V;ARGNO3S;ARGAC3P;SBJV;PRF
ემალება,V;ARGNO1P;ARGAC3P;SBJV;PRF
ემალება,V;ARGNO2P;ARGAC3P;SBJV;PRF
ემალება,V;ARGNO3P;ARGAC3P;SBJV;PRF
ემალება,V;V.MSDR;PRF
ელოდება,V;ARGNO2S;ARGAC1S;IND;PRS
ელოდება,V;ARGNO3S;ARGAC1S;IND;PRS
ელოდება,V;ARGNO2P;ARGAC1S;IND;PRS
ელოდება,V;ARGNO3P;ARGAC1S;IND;PRS
ელოდება,V;ARGNO1S;ARGAC2S;IND;PRS
ელოდება,V;ARGNO3S;ARGAC2S;IND;PRS
ელოდება,V;ARGNO1P;ARGAC2S;IND;PRS
ელოდება,V;ARGNO3P;ARGAC2S;IND;PRS
ელოდება,V;ARGNO1S;ARGAC3S;IND;PRS
ელოდება,V;ARGNO2S;ARGAC3S;IND;PRS
ელოდება,V;ARGNO3S;ARGAC3S;IND;PRS
ელოდება,V;ARGNO1P;ARGAC3S;IND;PRS
ელოდება,V;ARGNO2P;ARGAC3S;IND;PRS
ელოდება,V;ARGNO3P;ARGAC3S;IND;PRS
ელოდება,V;ARGNO2S;ARGAC1P;IND;PRS
ელოდება,V;ARGNO3S;ARGAC1P;IND;PRS
ელოდება,V;ARGNO2P;ARGAC1P;IND;PRS
ელოდება,V;ARGNO3P;ARGAC1P;IND;PRS
ელოდება,V;ARGNO1S;ARGAC2P;IND;PRS
ელოდება,V;ARGNO3S;ARGAC2P;IND;PRS
ელოდება,V;ARGNO1P;ARGAC2P;IND;PRS
ელოდება,V;ARGNO3P;ARGAC2P;IND;PRS
ელოდება,V;ARGNO1S;ARGAC3P;IND;PRS
ელოდება,V;ARGNO2S;ARGAC3P;IND;PRS
ელოდება,V;ARGNO3S;ARGAC3P;IND;PRS
ელოდება,V;ARGNO1P;ARGAC3P;IND;PRS
ელოდება,V;ARGNO2P;ARGAC3P;IND;PRS
ელოდება,V;ARGNO3P;ARGAC3P;IND;PRS
ელოდება,V;ARGNO2S;ARGAC1S;IND;IPFV
ელოდება,V;ARGNO3S;ARGAC1S;IND;IPFV
ელოდება,V;ARGNO2P;ARGAC1S;IND;IPFV
ელოდება,V;ARGNO3P;ARGAC1S;IND;IPFV
ელოდება,V;ARGNO1S;ARGAC2S;IND;IPFV
ელოდება,V;ARGNO3S;ARGAC2S;IND;IPFV
ელოდება,V;ARGNO1P;ARGAC2S;IND;IPFV
ელოდება,V;ARGNO3P;ARGAC2S;IND;IPFV
ელოდება,V;ARGNO1S;ARGAC3S;IND;IPFV
ელოდება,V;ARGNO2S;ARGAC3S;IND;IPFV
ელოდება,V;ARGNO3S;ARGAC3S;IND;IPFV
